2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	3	3
2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	5	2	2	2	2	3	1	3
2	2	2	4	2	2	2	2	2	2	2	2	4	2	2	2	2	2	2	4	2	2	5	2	2	2	2	3	3	3
2	2	4	4	4	2	2	2	2	3	2	4	4	4	2	2	2	2	4	4	4	2	5	2	2	4	2	2	2	2
2	2	2	4	2	2	2	2	2	2	2	2	4	2	2	2	2	2	3	4	2	2	2	2	4	4	4	2	2	2
2	2	2	2	5	5	5	5	2	2	2	2	2	6	6	2	2	2	2	2	2	2	2	2	2	4	2	2	2	2
2	3	2	2	2	2	6	6	2	2	2	2	2	6	6	2	2	2	2	2	6	6	2	2	2	2	3	2	2	2
2	2	2	2	2	2	6	6	2	2	2	2	2	2	2	2	2	4	2	2	6	6	2	2	2	2	2	6	6	2
2	2	2	2	2	2	2	2	2	2	4	2	2	5	2	2	4	4	4	2	2	2	2	2	2	2	2	6	6	2
2	2	4	2	5	2	2	3	2	4	4	4	2	5	2	2	2	4	2	2	2	2	2	4	2	2	2	2	2	2
2	4	4	4	5	2	2	2	2	2	4	2	2	5	2	2	2	2	2	2	3	2	4	4	4	3	2	2	2	2
2	2	4	2	5	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	4	2	2	2	2	2	2
2	2	2	2	2	2	2	2	2	2	2	2	6	6	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
2	2	2	2	2	5	5	5	4	2	2	2	6	6	2	2	4	2	2	5	5	5	5	2	2	2	2	2	3	2
2	2	2	2	2	2	2	4	4	4	2	2	2	2	2	4	4	4	2	2	2	2	2	2	2	2	4	2	2	2
2	6	6	2	2	2	2	2	4	2	2	2	2	2	2	2	4	2	3	2	2	2	2	2	2	4	4	4	2	2
2	6	6	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	6	6	2	2	2	2	4	2	2	2
2	2	2	3	2	2	2	2	2	2	2	3	2	2	2	2	2	5	5	5	6	6	2	2	2	2	3	2	2	2
2	2	2	2	2	4	2	2	2	2	2	2	2	5	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
2	2	2	2	4	4	4	2	2	2	6	6	2	5	2	2	2	2	2	2	2	2	3	5	5	5	5	6	6	2
2	2	2	2	2	4	2	2	3	2	6	6	2	5	2	2	2	4	2	2	2	2	2	2	4	2	2	6	6	2
3	2	2	2	2	2	2	2	2	2	2	2	2	5	2	2	4	4	4	2	2	2	2	4	4	4	2	2	2	2
2	2	2	5	5	5	5	2	2	2	2	2	2	2	2	3	2	4	2	6	6	2	2	2	4	2	2	2	2	2
2	2	2	2	2	2	2	2	2	2	4	2	2	2	2	2	2	2	2	6	6	2	2	2	2	2	2	2	2	2
2	2	2	4	2	2	2	2	2	4	4	4	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
2	2	4	4	4	2	3	2	2	2	4	2	2	2	6	6	2	2	2	2	2	2	2	5	2	2	2	2	2	2
2	2	2	4	2	2	2	2	2	2	2	5	2	2	6	6	2	2	2	2	4	2	2	5	2	2	2	3	2	2
3	3	3	2	2	2	6	6	2	2	2	5	2	2	2	2	2	2	2	4	4	4	2	5	2	2	6	6	2	2
3	0	3	2	2	2	6	6	2	2	2	5	2	3	2	2	2	3	2	2	4	2	2	2	2	2	6	6	2	2
3	3	3	2	2	2	2	2	2	2	2	5	2	2	2	2	2	2	5	5	5	5	2	2	2	2	2	2	2	2
