5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5
5	4	4	4	4	4	4	4	4	5	5	4	4	4	4	4	4	4	4	5	5	4	4	4	4	4	4	4	4	5
5	4	6	6	6	6	6	6	6	2	2	2	2	2	4	2	2	2	2	2	2	6	6	6	6	6	6	6	4	5
5	4	6	6	6	7	2	2	2	2	2	4	2	2	2	2	2	2	2	2	4	7	7	7	2	6	6	6	4	5
5	4	6	6	6	7	2	2	2	2	2	5	2	2	2	4	2	2	2	2	4	2	2	2	2	6	6	6	4	5
5	4	6	7	7	7	2	2	2	2	2	2	2	2	2	2	2	2	2	2	4	2	2	2	1	7	2	6	4	5
5	4	6	2	2	2	2	2	2	2	2	5	2	2	4	2	2	2	4	2	4	2	2	2		7	2	6	4	5
5	4	6	2	2	4	2	2	5	4	2	2	2	2	2	2	2	2	2	2	4	4	2	2	2	7	2	6	4	5
5	4	6	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	4	2	2	2	2	2	2	6	4	5
5	5	2	4	4	4	4	4	4	2	2	2	2	2	2	2	5	2	2	2	2	2	2	5	5	2	2	2	5	5
5	5	2	2	2	2	2	2	2	5	2	2	2	5	2	2	2	2	2	2	2	7	5	2	2	2	2		5	5
5	4	2	2	5	2	2	2	2	2	5	2	2	2	2	2	2	2	2	5	2	2	7	7	2	2	2	2	4	5
5	4	2	2	2	2	2	2	2	4	2	2	2	2	2	2	2	5	2	2	2	2	2	2	2	2	2	2	4	5
5	4	2	2	2	2	4	4	2	2	2	2	2	6	6	6	6	2	2	2	2	5	2	2	5	2	2	5	4	5
5	4	4	2	2	2	2	2	2	4	2	2	2	6	7	7	6	2	2	2	2	2	2	2	2	2	2	2	4	5
5	4	2	2	2	2	2	2	2	5	2	2	2	6	7	7	6	2	2	2	2	4	2	2	2	2	5	2	4	5
5	4	2	5	2	2	4	2	2	5	2	2	2	6	6	6	6	2	2	2	5	2	2	2	2	2	2	2	4	5
5	4	2	5	2	2	2	2	2	2	2	4	2	2	2	2	2	2	2	2	2	2	2	2	5	2	2	2	4	5
5	4	2	2	2	5	2	2	2	2	2	4	2	2	2	2	5	2	2	5	2	2	4	2	2	2	2	2	4	5
5	5	5	2	2	5	2	2	2	2	2	2	2	4	2	2	2	2	2	2	2	2	2	2	2	2	2	2	5	5
5	5	2	2	2	2	2	2	2	2	2	5	2	2	2	2	2	2	2	2	2	4	4	4	4	4	4	2	5	5
5	4	6	2	2	2	2	2	5	4	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	6	4	5
5	4	6	2	7	2	2	2	2	4	2	2	2	2	2	2	2	5	2	5	2	2	2	4	2	2	2	6	4	5
5	4	6	2	2	2	2	5	2	4	2	4	2	2	2	2	2	2	2	2	2	2	5	2	7	7	2	6	4	5
5	4	6	7	2	0	2	2	2	4	2	2	2	4	2	2	2	2	2	2	2	2	2	2	7	7	2	6	4	5
5	4	6	6	6	2	2	2	2	4	2	2	2	2	2	2	2	4	2	2	2	7	2	2	2	6	6	6	4	5
5	4	6	6	6	2	2	7	2	4	2	2	2	2	2	2	2	2	2	2	5	2	2	2	2	6	6	6	4	5
5	4	6	6	6	6	6	6	6	2	2	5	2	2	2	2	4	2	2	2	2	6	6	6	6	6	6	6	4	5
5	4	4	4	4	4	4	4	4	5	5	4	4	4	4	4	4	4	4	5	5	4	4	4	4	4	4	4	4	5
5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5
